age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
24,student,single,primary,no,0,no,no,unknown,5,jun,26,-1,0,unknown,no
34,blue-collar,single,secondary,no,1848,yes,no,unknown,5,jun,10,-1,0,unknown,no
34,management,single,tertiary,no,125,yes,yes,unknown,5,jun,31,-1,0,unknown,no
38,technician,married,secondary,no,635,no,no,unknown,5,jun,5,-1,0,unknown,no
55,management,divorced,secondary,no,394,no,no,unknown,5,jun,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,249,yes,yes,unknown,5,jun,3,-1,0,unknown,no
45,self-employed,married,tertiary,no,334,no,no,unknown,5,jun,2,-1,0,unknown,no
47,admin.,married,secondary,no,407,yes,no,unknown,5,jun,12,-1,0,unknown,no
46,blue-collar,married,primary,no,2093,no,no,unknown,5,jun,2,-1,0,unknown,no
53,blue-collar,married,primary,no,0,yes,no,unknown,5,jun,2,-1,0,unknown,no
51,admin.,married,secondary,no,1699,no,no,unknown,5,jun,2,-1,0,unknown,no
59,management,single,tertiary,no,911,no,yes,unknown,5,jun,2,-1,0,unknown,no
39,blue-collar,married,primary,no,3127,yes,yes,unknown,5,jun,2,-1,0,unknown,no
52,blue-collar,married,primary,no,-133,no,no,unknown,5,jun,2,-1,0,unknown,no
41,blue-collar,married,primary,no,2770,yes,yes,unknown,5,jun,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,-355,yes,yes,unknown,5,jun,6,-1,0,unknown,no
42,self-employed,married,tertiary,no,21861,no,no,unknown,5,jun,2,-1,0,unknown,no
52,management,married,secondary,no,3258,no,no,unknown,5,jun,3,-1,0,unknown,no
47,unemployed,married,primary,no,122,no,yes,unknown,5,jun,3,-1,0,unknown,no
39,self-employed,divorced,secondary,yes,-103,no,yes,unknown,5,jun,3,-1,0,unknown,no
42,blue-collar,married,secondary,no,230,yes,no,unknown,5,jun,7,-1,0,unknown,no
38,admin.,married,primary,no,3,yes,yes,unknown,5,jun,2,-1,0,unknown,no
39,services,single,secondary,no,609,no,no,unknown,5,jun,1,-1,0,unknown,no
35,housemaid,single,secondary,no,1015,yes,no,unknown,5,jun,2,-1,0,unknown,yes
58,technician,married,primary,yes,-247,no,no,unknown,6,jun,1,-1,0,unknown,no
56,management,divorced,tertiary,no,0,no,no,unknown,6,jun,4,-1,0,unknown,no
60,technician,divorced,secondary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
39,unknown,married,secondary,no,1701,no,no,unknown,6,jun,1,-1,0,unknown,no
48,entrepreneur,single,tertiary,no,2313,no,no,unknown,6,jun,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,599,yes,no,unknown,6,jun,1,-1,0,unknown,no
41,blue-collar,single,secondary,no,656,no,no,unknown,6,jun,1,-1,0,unknown,no
36,services,married,secondary,no,1328,yes,no,unknown,6,jun,4,-1,0,unknown,no
44,management,single,secondary,no,13,no,no,unknown,6,jun,11,-1,0,unknown,no
32,services,married,secondary,no,21,no,no,unknown,6,jun,15,-1,0,unknown,no
37,services,single,secondary,no,2571,no,no,unknown,6,jun,2,-1,0,unknown,no
51,management,married,tertiary,no,12,no,no,unknown,6,jun,4,-1,0,unknown,no
32,blue-collar,married,primary,no,1138,yes,yes,unknown,6,jun,4,-1,0,unknown,no
41,services,married,secondary,no,-140,no,yes,unknown,6,jun,1,-1,0,unknown,no
26,management,single,secondary,no,565,yes,no,unknown,6,jun,11,-1,0,unknown,no
38,blue-collar,married,secondary,no,2836,no,no,unknown,6,jun,3,-1,0,unknown,no
36,housemaid,married,primary,no,122,no,no,unknown,6,jun,1,-1,0,unknown,no
39,unknown,single,secondary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
56,services,married,primary,no,444,yes,no,unknown,6,jun,1,-1,0,unknown,no
39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,1,-1,0,unknown,yes
52,housemaid,married,primary,no,1837,no,no,unknown,6,jun,1,-1,0,unknown,no
30,blue-collar,divorced,primary,no,1,yes,no,unknown,6,jun,9,-1,0,unknown,no
25,management,single,tertiary,no,490,yes,no,unknown,6,jun,3,-1,0,unknown,no
60,retired,married,secondary,no,-1110,yes,no,unknown,6,jun,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
54,entrepreneur,married,secondary,no,2791,no,no,unknown,6,jun,1,-1,0,unknown,no
40,services,single,secondary,no,546,yes,no,unknown,6,jun,1,-1,0,unknown,no
37,blue-collar,married,primary,no,27,no,no,unknown,6,jun,1,-1,0,unknown,no
43,entrepreneur,married,tertiary,no,5506,no,yes,unknown,6,jun,1,-1,0,unknown,no
39,management,divorced,unknown,no,401,no,no,unknown,6,jun,1,-1,0,unknown,no
33,blue-collar,married,primary,no,3704,yes,no,unknown,6,jun,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,708,yes,no,unknown,6,jun,5,-1,0,unknown,no
27,services,single,secondary,no,482,yes,no,unknown,6,jun,2,-1,0,unknown,no
44,management,divorced,tertiary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
38,management,married,tertiary,no,881,no,yes,unknown,6,jun,2,-1,0,unknown,no
41,technician,married,secondary,no,118,no,no,unknown,6,jun,1,-1,0,unknown,no
44,admin.,married,secondary,no,248,no,no,unknown,6,jun,1,-1,0,unknown,no
54,management,married,tertiary,no,884,yes,no,unknown,6,jun,1,-1,0,unknown,no
30,technician,single,tertiary,no,799,yes,yes,unknown,6,jun,18,-1,0,unknown,no
39,blue-collar,married,primary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
51,self-employed,married,primary,no,10,no,no,unknown,6,jun,3,-1,0,unknown,no
38,blue-collar,married,secondary,no,292,yes,yes,unknown,6,jun,2,-1,0,unknown,no
36,management,single,secondary,no,992,no,no,unknown,6,jun,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,1012,yes,yes,unknown,6,jun,1,-1,0,unknown,no
35,management,single,secondary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
37,self-employed,single,tertiary,no,984,no,no,unknown,6,jun,1,-1,0,unknown,no
50,blue-collar,single,primary,no,1743,yes,no,unknown,6,jun,5,-1,0,unknown,no
38,management,married,secondary,no,794,yes,no,unknown,6,jun,3,-1,0,unknown,no
40,management,single,tertiary,no,383,yes,no,unknown,6,jun,5,-1,0,unknown,no
39,admin.,married,secondary,no,441,no,no,unknown,6,jun,2,-1,0,unknown,no
48,blue-collar,married,primary,no,72,yes,no,unknown,6,jun,5,-1,0,unknown,no
38,unknown,married,primary,no,0,no,no,unknown,6,jun,2,-1,0,unknown,no
38,blue-collar,single,secondary,no,1230,yes,no,unknown,6,jun,2,-1,0,unknown,no
58,unknown,married,tertiary,no,4150,no,no,unknown,6,jun,1,-1,0,unknown,no
31,technician,single,unknown,no,694,yes,no,unknown,6,jun,2,-1,0,unknown,no
51,management,married,tertiary,no,9796,no,yes,unknown,6,jun,1,-1,0,unknown,no
41,housemaid,divorced,primary,no,9059,no,no,unknown,6,jun,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,940,yes,no,unknown,6,jun,3,-1,0,unknown,no
26,technician,single,secondary,no,639,yes,no,unknown,6,jun,5,-1,0,unknown,yes
26,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,2,-1,0,unknown,yes
28,admin.,married,secondary,no,-156,yes,no,unknown,6,jun,5,-1,0,unknown,no
38,blue-collar,married,secondary,no,926,no,yes,unknown,6,jun,3,-1,0,unknown,no
53,management,married,tertiary,no,6408,no,no,unknown,6,jun,1,-1,0,unknown,no
56,management,married,tertiary,no,3039,no,no,unknown,6,jun,2,-1,0,unknown,no
27,admin.,single,secondary,no,685,yes,no,unknown,6,jun,2,-1,0,unknown,no
48,blue-collar,divorced,primary,no,0,no,no,unknown,6,jun,2,-1,0,unknown,no
56,unknown,divorced,unknown,no,2152,no,no,unknown,6,jun,1,-1,0,unknown,no
37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,2,-1,0,unknown,yes
41,blue-collar,married,secondary,no,901,yes,no,unknown,6,jun,3,-1,0,unknown,no
38,blue-collar,married,primary,no,8251,no,no,unknown,6,jun,3,-1,0,unknown,no
29,technician,single,secondary,no,778,yes,no,unknown,6,jun,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,101,no,no,unknown,6,jun,1,-1,0,unknown,no
60,housemaid,married,primary,no,161,no,no,unknown,6,jun,1,-1,0,unknown,no
36,admin.,married,secondary,no,4785,no,yes,unknown,6,jun,1,-1,0,unknown,no
38,admin.,single,secondary,no,3823,no,no,unknown,6,jun,5,-1,0,unknown,no
40,technician,married,secondary,no,-282,yes,no,unknown,6,jun,3,-1,0,unknown,no
58,entrepreneur,married,primary,no,1657,no,no,unknown,6,jun,2,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,1491,yes,no,unknown,6,jun,2,-1,0,unknown,no
47,unknown,married,unknown,no,750,no,no,unknown,6,jun,1,-1,0,unknown,no
60,technician,married,tertiary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
37,services,single,secondary,no,148,no,yes,unknown,6,jun,1,-1,0,unknown,no
58,technician,divorced,secondary,no,797,yes,no,unknown,6,jun,2,-1,0,unknown,no
30,management,single,tertiary,no,329,yes,no,unknown,6,jun,16,-1,0,unknown,no
47,admin.,married,secondary,no,1060,yes,no,unknown,6,jun,3,-1,0,unknown,no
46,unknown,married,unknown,no,613,no,no,unknown,6,jun,1,-1,0,unknown,no
54,services,single,secondary,no,492,no,no,unknown,6,jun,1,-1,0,unknown,no
58,management,divorced,tertiary,no,1266,no,yes,unknown,6,jun,1,-1,0,unknown,no
41,entrepreneur,married,primary,no,406,no,no,unknown,6,jun,1,-1,0,unknown,no
53,retired,married,primary,no,2010,no,yes,unknown,6,jun,1,-1,0,unknown,no
35,self-employed,single,primary,no,45,no,yes,unknown,6,jun,1,-1,0,unknown,no
46,technician,married,tertiary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,5403,no,no,unknown,6,jun,1,-1,0,unknown,no
35,self-employed,married,secondary,no,116,no,no,unknown,6,jun,1,-1,0,unknown,no
48,technician,married,secondary,no,545,no,no,unknown,6,jun,1,-1,0,unknown,no
37,self-employed,single,tertiary,no,1004,yes,no,unknown,6,jun,3,-1,0,unknown,no
35,housemaid,married,primary,no,8127,no,no,unknown,6,jun,1,-1,0,unknown,no
51,housemaid,married,primary,no,1521,no,no,unknown,6,jun,1,-1,0,unknown,no
36,unemployed,married,secondary,no,1453,no,no,unknown,6,jun,1,-1,0,unknown,no
50,blue-collar,married,primary,no,-294,yes,no,unknown,6,jun,3,-1,0,unknown,no
60,retired,married,primary,no,22018,no,no,unknown,6,jun,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,3595,no,no,unknown,6,jun,1,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,4053,no,no,unknown,6,jun,2,-1,0,unknown,no
36,technician,single,secondary,no,300,yes,no,unknown,6,jun,1,-1,0,unknown,no
59,housemaid,divorced,secondary,no,45141,no,no,unknown,6,jun,1,-1,0,unknown,no
37,management,married,tertiary,no,657,no,no,unknown,6,jun,1,-1,0,unknown,no
39,services,married,secondary,no,-540,no,no,unknown,6,jun,1,-1,0,unknown,no
34,technician,married,secondary,no,139,yes,yes,unknown,6,jun,13,-1,0,unknown,no
53,blue-collar,married,secondary,no,66,no,no,unknown,6,jun,2,-1,0,unknown,no
50,blue-collar,married,primary,no,746,yes,no,unknown,6,jun,13,-1,0,unknown,no
32,self-employed,married,tertiary,no,189,yes,no,unknown,6,jun,2,-1,0,unknown,no
36,management,single,tertiary,no,624,yes,no,unknown,6,jun,3,-1,0,unknown,no
59,housemaid,divorced,primary,no,3180,no,no,unknown,6,jun,1,-1,0,unknown,no
30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,11,-1,0,unknown,yes
40,blue-collar,single,primary,no,1055,no,no,unknown,6,jun,2,-1,0,unknown,no
60,self-employed,married,secondary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
37,self-employed,married,secondary,no,160,no,no,unknown,6,jun,1,-1,0,unknown,no
36,self-employed,single,tertiary,no,2000,no,no,unknown,6,jun,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,425,yes,no,unknown,6,jun,3,-1,0,unknown,no
52,self-employed,married,secondary,no,9,no,yes,unknown,6,jun,1,-1,0,unknown,no
38,management,single,tertiary,no,619,yes,no,unknown,6,jun,4,-1,0,unknown,yes
28,technician,single,secondary,yes,-1042,yes,no,unknown,6,jun,2,-1,0,unknown,yes
57,blue-collar,married,primary,no,679,yes,no,unknown,6,jun,3,-1,0,unknown,no
40,management,married,tertiary,no,406,no,no,unknown,6,jun,1,-1,0,unknown,no
40,admin.,married,secondary,no,334,yes,no,unknown,6,jun,5,-1,0,unknown,no
38,admin.,married,secondary,no,215,yes,yes,unknown,6,jun,2,-1,0,unknown,no
59,admin.,married,secondary,no,1001,no,no,unknown,6,jun,2,-1,0,unknown,no
48,unemployed,married,primary,no,5462,no,no,unknown,6,jun,4,-1,0,unknown,no
37,blue-collar,married,secondary,no,685,yes,no,unknown,6,jun,1,-1,0,unknown,no
36,entrepreneur,divorced,tertiary,no,914,no,no,unknown,6,jun,1,-1,0,unknown,no
56,technician,married,secondary,no,359,yes,no,unknown,6,jun,4,-1,0,unknown,no
27,management,single,unknown,no,1029,yes,no,unknown,6,jun,2,-1,0,unknown,no
54,self-employed,divorced,primary,no,351,yes,no,unknown,6,jun,2,-1,0,unknown,yes
41,admin.,single,secondary,no,84,yes,no,unknown,6,jun,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
35,unknown,married,unknown,no,0,no,no,unknown,6,jun,3,-1,0,unknown,no
26,admin.,married,secondary,no,1417,yes,no,unknown,6,jun,3,-1,0,unknown,no
39,blue-collar,married,secondary,no,123,yes,no,unknown,6,jun,3,-1,0,unknown,no
50,services,single,secondary,no,1205,yes,no,unknown,6,jun,2,-1,0,unknown,no
48,management,married,secondary,no,11146,no,no,unknown,6,jun,1,-1,0,unknown,no
42,management,married,tertiary,no,202,no,no,unknown,6,jun,1,-1,0,unknown,no
46,self-employed,single,secondary,no,2899,no,no,unknown,6,jun,1,-1,0,unknown,no
48,entrepreneur,married,tertiary,no,810,no,no,unknown,6,jun,1,-1,0,unknown,no
36,technician,married,secondary,no,22,no,no,unknown,6,jun,1,-1,0,unknown,no
59,self-employed,married,tertiary,no,10360,no,no,unknown,6,jun,1,-1,0,unknown,no
48,services,married,secondary,no,328,no,no,unknown,6,jun,1,-1,0,unknown,no
56,unemployed,divorced,secondary,no,763,no,no,unknown,6,jun,2,-1,0,unknown,no
47,blue-collar,married,primary,no,673,yes,yes,unknown,6,jun,4,-1,0,unknown,no
52,self-employed,married,tertiary,no,1088,yes,no,unknown,6,jun,2,-1,0,unknown,no
53,entrepreneur,married,unknown,no,19850,no,no,unknown,6,jun,1,-1,0,unknown,no
50,technician,married,secondary,no,8001,no,no,unknown,6,jun,1,-1,0,unknown,no
51,self-employed,married,primary,no,8313,no,no,unknown,6,jun,1,-1,0,unknown,no
37,technician,single,tertiary,no,1309,no,no,unknown,6,jun,2,-1,0,unknown,no
41,blue-collar,married,primary,no,1461,yes,no,unknown,6,jun,2,-1,0,unknown,yes
59,retired,married,primary,yes,-488,no,yes,unknown,6,jun,1,-1,0,unknown,no
55,services,divorced,primary,no,653,no,no,unknown,6,jun,1,-1,0,unknown,no
35,blue-collar,single,unknown,no,871,yes,no,unknown,6,jun,3,-1,0,unknown,no
56,housemaid,divorced,tertiary,no,1059,no,yes,unknown,6,jun,2,-1,0,unknown,no
36,services,divorced,secondary,no,1594,no,no,unknown,6,jun,3,-1,0,unknown,no
43,self-employed,married,tertiary,no,64,no,no,unknown,6,jun,2,-1,0,unknown,no
48,management,married,tertiary,no,0,yes,no,unknown,6,jun,5,-1,0,unknown,no
34,housemaid,married,tertiary,no,1265,yes,no,unknown,6,jun,3,-1,0,unknown,no
44,self-employed,single,tertiary,no,97,yes,no,unknown,6,jun,4,-1,0,unknown,no
39,services,married,secondary,no,207,no,no,unknown,6,jun,2,-1,0,unknown,no
43,admin.,married,primary,no,482,yes,no,unknown,6,jun,13,-1,0,unknown,no
53,housemaid,single,tertiary,no,3275,no,no,unknown,6,jun,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,70,yes,no,unknown,6,jun,2,-1,0,unknown,no
36,services,single,primary,no,38,no,no,unknown,6,jun,4,-1,0,unknown,no
41,management,single,tertiary,no,195,no,no,unknown,6,jun,2,-1,0,unknown,no
37,services,divorced,secondary,no,319,yes,no,unknown,6,jun,3,-1,0,unknown,yes
32,services,divorced,secondary,no,5267,yes,no,unknown,6,jun,2,-1,0,unknown,no
56,retired,divorced,tertiary,no,2774,no,no,unknown,6,jun,3,-1,0,unknown,no
25,admin.,single,secondary,no,0,yes,no,unknown,6,jun,2,-1,0,unknown,no
30,management,single,tertiary,no,1636,no,no,unknown,6,jun,2,-1,0,unknown,no
32,services,married,secondary,no,4789,yes,yes,unknown,6,jun,4,-1,0,unknown,no
53,technician,married,secondary,no,480,no,no,unknown,6,jun,2,-1,0,unknown,yes
29,technician,married,tertiary,no,-246,yes,no,unknown,6,jun,3,-1,0,unknown,no
49,housemaid,divorced,secondary,no,630,no,no,unknown,6,jun,2,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,342,yes,no,unknown,6,jun,1,-1,0,unknown,no
41,housemaid,single,primary,no,21,no,no,unknown,6,jun,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,33,yes,no,unknown,6,jun,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,762,yes,no,unknown,6,jun,4,-1,0,unknown,no
46,technician,married,secondary,no,0,no,no,unknown,6,jun,2,-1,0,unknown,no
35,services,single,secondary,no,-2,no,no,unknown,6,jun,1,-1,0,unknown,no
40,services,single,secondary,no,2936,no,no,unknown,6,jun,2,-1,0,unknown,no
36,housemaid,single,tertiary,no,561,no,no,unknown,6,jun,2,-1,0,unknown,no
39,housemaid,single,secondary,no,2022,no,no,unknown,6,jun,1,-1,0,unknown,no
55,housemaid,married,primary,no,1870,no,no,unknown,6,jun,1,-1,0,unknown,no
54,management,married,unknown,no,1960,no,no,unknown,6,jun,5,-1,0,unknown,no
45,self-employed,married,tertiary,no,510,no,no,unknown,6,jun,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,4053,no,no,unknown,6,jun,2,-1,0,unknown,no
35,management,married,tertiary,no,482,no,no,unknown,6,jun,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,464,no,yes,unknown,6,jun,2,-1,0,unknown,no
47,admin.,married,secondary,no,1383,yes,no,unknown,6,jun,8,-1,0,unknown,no
38,blue-collar,married,secondary,no,3598,no,no,unknown,6,jun,1,-1,0,unknown,no
39,technician,single,secondary,no,201,no,yes,unknown,6,jun,4,-1,0,unknown,no
45,housemaid,single,secondary,no,5287,no,no,unknown,6,jun,2,-1,0,unknown,no
40,blue-collar,married,primary,no,343,no,no,unknown,6,jun,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,1,no,no,unknown,6,jun,2,-1,0,unknown,no
52,retired,married,secondary,no,1956,no,no,unknown,6,jun,2,-1,0,unknown,no
40,management,married,primary,no,733,yes,no,unknown,6,jun,7,-1,0,unknown,no
28,blue-collar,single,secondary,no,3430,yes,no,unknown,6,jun,6,-1,0,unknown,no
56,unemployed,divorced,tertiary,no,832,no,no,unknown,6,jun,2,-1,0,unknown,no
46,retired,single,primary,no,1190,no,no,unknown,6,jun,2,-1,0,unknown,no
51,technician,married,secondary,no,176,no,no,unknown,6,jun,4,-1,0,unknown,no
39,self-employed,married,secondary,yes,-571,no,no,unknown,6,jun,2,-1,0,unknown,no
45,services,married,secondary,no,191,no,yes,unknown,6,jun,2,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,327,yes,yes,unknown,6,jun,2,-1,0,unknown,no
45,blue-collar,divorced,secondary,no,0,no,no,unknown,6,jun,5,-1,0,unknown,no
58,housemaid,married,primary,no,935,yes,no,unknown,6,jun,2,-1,0,unknown,no
58,entrepreneur,married,primary,no,52499,no,no,unknown,6,jun,2,-1,0,unknown,no
43,blue-collar,divorced,primary,no,1260,no,yes,unknown,6,jun,4,-1,0,unknown,no
60,housemaid,married,unknown,no,10285,no,no,unknown,6,jun,2,-1,0,unknown,no
57,entrepreneur,married,tertiary,no,958,no,no,unknown,6,jun,2,-1,0,unknown,no
37,management,married,tertiary,no,1698,yes,no,unknown,6,jun,2,-1,0,unknown,no
28,blue-collar,single,tertiary,no,727,yes,no,unknown,6,jun,4,-1,0,unknown,no
44,technician,divorced,tertiary,no,9192,yes,no,unknown,6,jun,3,-1,0,unknown,no
46,admin.,married,primary,no,595,yes,no,unknown,6,jun,3,-1,0,unknown,no
31,management,single,tertiary,no,2296,yes,no,unknown,6,jun,8,-1,0,unknown,no
45,self-employed,married,secondary,no,-30,yes,yes,unknown,6,jun,2,-1,0,unknown,no
50,technician,married,secondary,no,3503,yes,no,unknown,6,jun,2,-1,0,unknown,no
38,housemaid,married,primary,no,3577,no,no,unknown,6,jun,2,-1,0,unknown,no
49,blue-collar,married,primary,no,0,yes,no,unknown,6,jun,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,3653,yes,yes,unknown,6,jun,4,-1,0,unknown,no
30,student,single,unknown,no,1232,yes,no,unknown,6,jun,4,-1,0,unknown,no
51,management,married,tertiary,no,21574,no,no,unknown,6,jun,3,-1,0,unknown,no
41,management,married,tertiary,no,850,no,no,unknown,6,jun,2,-1,0,unknown,no
52,retired,married,unknown,no,3303,no,no,unknown,6,jun,1,-1,0,unknown,no
59,retired,married,secondary,no,444,yes,no,unknown,6,jun,1,-1,0,unknown,no
38,services,divorced,secondary,no,792,no,no,unknown,6,jun,1,-1,0,unknown,no
52,services,married,secondary,no,1386,no,no,unknown,6,jun,1,-1,0,unknown,no
37,self-employed,single,tertiary,no,1549,no,no,unknown,6,jun,2,-1,0,unknown,no
49,blue-collar,married,primary,no,4830,yes,no,unknown,6,jun,1,-1,0,unknown,no
48,management,married,primary,no,2803,yes,no,unknown,6,jun,24,-1,0,unknown,no
35,blue-collar,married,secondary,no,594,yes,no,unknown,6,jun,2,-1,0,unknown,no
59,retired,divorced,primary,no,40,no,no,unknown,6,jun,1,-1,0,unknown,no
54,housemaid,married,secondary,no,378,no,no,unknown,6,jun,2,-1,0,unknown,no
53,management,married,unknown,no,12001,no,no,unknown,6,jun,1,-1,0,unknown,no
54,housemaid,single,unknown,no,6020,no,no,unknown,6,jun,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,23,yes,no,unknown,6,jun,24,-1,0,unknown,no
53,technician,married,primary,no,44,no,no,unknown,6,jun,1,-1,0,unknown,no
57,entrepreneur,married,tertiary,no,1114,no,no,unknown,6,jun,2,-1,0,unknown,no
51,housemaid,married,primary,no,1275,no,no,unknown,6,jun,1,-1,0,unknown,no
49,entrepreneur,divorced,secondary,no,2908,no,no,unknown,6,jun,1,-1,0,unknown,no
